IND, VS_PLAYER, TEAM, GP, W, L, MIN, OPP_FGM, OPP_FGA, OPP_FG%, OPP_3PM, OPP_3PA, OPP_3P%, OPP_FTM, OPP_FTA, OPP_FT%, OPP_OREB, OPP_DREB, OPP_REB, OPP_AST, OPP_TOV, OPP_STL, OPP_BLK, OPP_BLKA, OPP_PF, OPP_PFD, OPP_PTS, plus_minus
454, Jordan Nwora, IND, 18, 8, 10, 45.0, 40.1, 79.3, 50.6, 12.3, 28.8, 42.7, 24.4, 29.6, 82.5, 8.9, 31.0, 39.9, 22.4, 15.3, 4.7, 4.7, 4.9, 19.0, 21.4, 117.0, 3.9
454, Nate Williams, HOU, 18, 9, 9, 45.8, 38.0, 85.2, 44.6, 10.2, 32.9, 31.0, 18.5, 26.9, 69.0, 11.1, 30.6, 41.7, 20.4, 12.0, 5.1, 7.4, 4.2, 18.1, 22.7, 104.6, -9.7
459, OG Anunoby, NYK, 17, 15, 2, 49.3, 36.5, 88.0, 41.4, 10.2, 33.4, 30.6, 15.3, 20.4, 74.9, 10.6, 29.7, 40.3, 25.0, 14.0, 7.3, 4.4, 5.4, 19.6, 18.8, 98.4, -24.5
459, Richaun Holmes, WAS, 17, 4, 13, 47.0, 43.3, 88.4, 48.9, 12.7, 34.8, 36.6, 19.9, 25.5, 77.9, 9.5, 33.3, 42.8, 26.4, 12.4, 7.9, 6.7, 4.9, 15.7, 21.5, 119.1, 8.3
459, Jay Huff, DEN, 17, 13, 4, 44.0, 37.4, 74.7, 50.0, 6.1, 25.3, 24.0, 22.2, 32.3, 68.8, 12.1, 35.4, 47.5, 20.2, 16.2, 8.1, 1.0, 3.0, 10.1, 24.2, 103.0, 13.1
459, Chris Livingston, MIL, 17, 11, 6, 46.0, 35.3, 74.4, 47.4, 10.3, 28.8, 35.6, 35.9, 44.9, 80.0, 7.7, 26.3, 34.0, 21.8, 10.9, 9.0, 7.1, 3.8, 9.0, 30.8, 116.7, 7.7
463, Noah Clowney, BKN, 16, 7, 9, 48.2, 40.5, 81.5, 49.6, 12.3, 35.2, 35.0, 19.1, 23.8, 80.2, 9.7, 32.6, 42.2, 24.3, 16.7, 6.7, 8.5, 3.8, 18.8, 18.2, 112.3, -0.3
463, Malachi Flynn, DET, 16, 3, 13, 48.9, 42.2, 85.1, 49.5, 12.2, 31.6, 38.7, 17.8, 25.5, 69.8, 11.9, 35.5, 47.5, 24.9, 15.1, 9.5, 5.3, 4.0, 15.9, 20.7, 114.3, 19.9
463, Simone Fontecchio, DET, 16, 4, 12, 46.6, 39.3, 84.8, 46.4, 11.1, 33.0, 33.5, 19.1, 24.1, 79.2, 8.1, 35.9, 44.0, 25.2, 14.1, 9.1, 6.6, 4.0, 15.3, 19.8, 108.8, 3.5
463, Taj Gibson, NYK, 16, 7, 9, 47.9, 39.1, 82.9, 47.2, 14.8, 39.7, 37.2, 18.0, 25.5, 70.5, 5.8, 35.1, 40.9, 27.2, 11.3, 4.9, 4.9, 3.2, 16.8, 20.6, 111.0, 7.0
463, Harry Giles III, BKN, 16, 6, 10, 47.2, 43.0, 90.1, 47.7, 18.0, 44.8, 40.3, 22.7, 30.8, 73.6, 13.4, 27.3, 40.7, 31.4, 10.5, 6.4, 5.8, 4.7, 19.2, 23.3, 126.7, 4.7
463, Devonte' Graham, SAS, 16, 4, 12, 46.9, 38.0, 81.5, 46.6, 11.2, 29.7, 37.8, 17.5, 23.8, 73.6, 8.6, 35.3, 43.9, 27.4, 18.2, 8.3, 5.0, 6.3, 19.1, 16.2, 104.6, -12.2
463, Ashton Hagans, POR, 16, 2, 14, 49.8, 36.6, 81.1, 45.1, 10.6, 29.0, 36.6, 25.6, 33.9, 75.5, 12.8, 30.5, 43.2, 19.6, 15.3, 8.6, 7.9, 5.6, 18.9, 25.2, 109.4, 2.9
463, Joe Harris, DET, 16, 4, 12, 45.8, 41.0, 85.4, 47.9, 10.5, 26.4, 39.8, 25.3, 29.9, 84.7, 12.7, 30.2, 42.9, 23.7, 11.6, 8.4, 6.5, 6.2, 19.7, 22.9, 117.8, 12.9
463, DaQuan Jeffries, NYK, 16, 10, 6, 47.4, 35.1, 86.2, 40.7, 13.8, 47.9, 28.9, 10.6, 16.0, 66.7, 12.8, 41.5, 54.3, 23.4, 16.0, 5.3, 6.4, 4.3, 11.7, 13.8, 94.7, 5.3
463, Trey Jemison, MEM, 16, 3, 13, 50.2, 44.0, 87.9, 50.0, 13.5, 37.6, 35.9, 14.5, 19.1, 75.9, 8.2, 30.2, 38.4, 30.0, 14.2, 10.8, 5.3, 4.9, 18.4, 18.5, 115.9, 7.0
463, Robin Lopez, MIL, 16, 10, 6, 45.3, 39.2, 80.4, 48.7, 11.9, 30.1, 39.5, 21.7, 30.8, 70.5, 9.1, 34.3, 43.4, 23.8, 13.3, 10.5, 4.2, 2.8, 9.8, 20.3, 111.9, 16.1
474, Jules Bernard, WAS, 15, 2, 13, 46.0, 36.8, 80.2, 45.9, 7.0, 26.9, 26.2, 23.1, 28.9, 80.0, 12.0, 31.0, 43.0, 24.0, 15.7, 9.1, 5.8, 5.4, 20.7, 19.0, 103.7, -4.5
474, Davis Bertans, OKC, 15, 11, 4, 44.2, 35.9, 73.8, 48.7, 15.5, 36.4, 42.7, 21.4, 30.6, 69.8, 8.3, 30.6, 38.8, 26.2, 14.1, 4.9, 5.3, 3.9, 21.4, 20.9, 108.7, -11.7
474, Kira Lewis Jr., NOP, 15, 9, 6, 46.3, 37.4, 88.1, 42.5, 11.0, 40.0, 27.4, 18.4, 26.5, 69.5, 13.9, 36.8, 50.6, 23.5, 14.8, 5.8, 5.2, 3.2, 23.2, 19.4, 104.2, 6.1
474, Kenneth Lofton Jr., MEM, 15, 4, 11, 45.5, 36.9, 76.5, 48.2, 12.4, 32.3, 38.6, 16.6, 23.0, 72.0, 8.8, 36.9, 45.6, 22.6, 20.3, 7.4, 7.4, 7.8, 19.4, 20.7, 102.8, -2.3
474, Otto Porter Jr., TOR, 15, 6, 9, 46.3, 37.8, 82.2, 46.0, 12.8, 34.8, 36.6, 18.1, 22.6, 80.0, 8.8, 31.1, 39.9, 25.0, 14.1, 6.1, 4.0, 5.3, 19.1, 18.6, 106.4, -5.9
474, Ben Simmons, BKN, 15, 7, 8, 47.3, 43.2, 89.5, 48.3, 13.2, 34.9, 37.7, 15.0, 18.1, 83.2, 8.6, 36.4, 44.9, 24.6, 13.0, 6.1, 3.8, 4.5, 15.0, 16.9, 114.6, 5.0
474, Lamar Stevens, MEM, 15, 4, 11, 49.1, 38.8, 89.9, 43.2, 14.5, 40.2, 36.1, 15.6, 20.5, 75.7, 13.3, 33.5, 46.8, 24.5, 16.0, 9.5, 6.0, 6.2, 21.1, 17.4, 107.7, 5.9
474, Cole Swider, MIA, 15, 6, 9, 48.7, 41.2, 84.1, 49.0, 14.1, 34.1, 41.4, 11.8, 17.1, 69.0, 9.4, 34.7, 44.1, 27.6, 12.4, 9.4, 4.7, 2.4, 15.9, 12.4, 108.2, 5.9
482, Udoka Azubuike, PHX, 14, 10, 4, 47.1, 43.9, 92.1, 47.6, 18.0, 42.1, 42.7, 19.7, 24.6, 80.4, 8.8, 30.7, 39.5, 32.0, 11.0, 7.9, 7.9, 8.8, 20.6, 18.9, 125.4, 16.7
482, Keita Bates-Diop, BKN, 14, 6, 8, 50.8, 39.1, 77.4, 50.5, 7.5, 30.8, 24.4, 21.8, 26.3, 82.9, 7.5, 30.8, 38.3, 21.8, 16.5, 5.3, 6.8, 3.8, 19.5, 18.8, 107.5, 9.8
482, James Bouknight, CHA, 14, 0, 14, 48.7, 41.0, 80.1, 51.1, 13.3, 31.3, 42.3, 19.3, 24.7, 78.0, 10.8, 37.3, 48.2, 26.5, 15.7, 8.4, 9.0, 3.6, 15.7, 18.7, 114.5, 6.6
482, Troy Brown Jr., DET, 14, 1, 13, 47.5, 44.9, 85.0, 52.8, 12.0, 32.1, 37.3, 15.2, 20.1, 75.5, 7.1, 34.0, 41.0, 28.8, 13.0, 9.0, 5.3, 3.0, 15.4, 18.8, 116.9, 17.5
482, Malachi Flynn, NYK, 14, 12, 2, 46.9, 36.4, 85.3, 42.7, 12.4, 38.8, 32.0, 10.1, 12.4, 81.3, 8.5, 28.7, 37.2, 24.8, 11.6, 6.2, 8.5, 4.7, 14.0, 13.2, 95.3, 3.1
482, Javon Freeman-Liberty, TOR, 14, 1, 13, 47.8, 44.7, 87.7, 51.0, 14.6, 38.7, 37.7, 15.8, 19.4, 81.3, 12.8, 34.2, 47.0, 27.7, 16.6, 9.1, 6.3, 3.2, 17.2, 17.4, 119.8, 13.8
482, Jett Howard, ORL, 14, 7, 7, 44.6, 36.2, 81.0, 44.7, 10.3, 34.5, 30.0, 14.7, 22.4, 65.4, 9.5, 28.4, 37.9, 19.8, 12.9, 6.9, 3.4, 3.4, 18.1, 16.4, 97.4, 1.7
482, Johnny Juzang, UTA, 14, 3, 11, 48.8, 40.3, 90.2, 44.7, 15.9, 36.4, 43.6, 16.3, 22.6, 72.2, 11.7, 30.8, 42.4, 25.2, 11.0, 7.9, 3.7, 7.0, 17.0, 19.3, 112.8, -0.5
482, Vit Krejci, ATL, 14, 7, 7, 49.8, 43.4, 86.0, 50.5, 12.8, 33.9, 37.8, 17.8, 21.2, 83.8, 8.7, 32.5, 41.2, 28.1, 13.5, 7.0, 7.4, 5.0, 16.0, 17.9, 117.4, -3.6
482, Skylar Mays, LAL, 14, 7, 7, 48.3, 37.2, 85.8, 43.3, 10.1, 37.8, 26.8, 29.7, 35.8, 83.0, 16.9, 31.8, 48.6, 25.7, 14.9, 5.4, 5.4, 4.1, 12.8, 24.3, 114.2, 8.1
482, David Roddy, PHX, 14, 7, 7, 43.8, 40.3, 89.9, 44.8, 13.2, 34.9, 37.8, 12.4, 14.7, 84.2, 16.3, 32.6, 48.8, 22.5, 14.7, 9.3, 4.7, 7.8, 17.8, 14.0, 106.2, 13.2
482, Olivier Sarr, OKC, 14, 7, 7, 47.8, 36.9, 87.9, 42.0, 17.2, 41.9, 41.0, 13.6, 18.2, 75.0, 11.1, 26.8, 37.9, 22.7, 12.6, 8.6, 1.5, 6.6, 15.2, 16.2, 104.5, -4.5
482, Hunter Tyson, DEN, 14, 10, 4, 44.4, 31.9, 70.3, 45.3, 6.6, 36.3, 18.2, 27.5, 37.4, 73.5, 9.9, 34.1, 44.0, 18.7, 14.3, 6.6, 0.0, 1.1, 5.5, 27.5, 97.8, -7.7
495, Emoni Bates, CLE, 13, 7, 6, 49.1, 42.5, 85.0, 50.0, 16.9, 41.5, 40.7, 21.3, 25.1, 84.6, 12.6, 33.8, 46.4, 29.5, 16.4, 8.7, 3.9, 4.3, 15.5, 18.4, 123.2, 28.0
495, Danilo Gallinari, MIL, 13, 9, 4, 51.6, 42.3, 85.9, 49.2, 20.7, 44.1, 47.0, 18.5, 24.2, 76.4, 8.4, 30.8, 39.2, 26.9, 14.5, 8.4, 4.4, 3.5, 12.3, 20.3, 123.8, 19.4
495, Theo Maledon, CHA, 13, 3, 10, 46.2, 41.6, 82.2, 50.6, 15.9, 34.9, 45.7, 24.7, 31.4, 78.7, 8.5, 30.3, 38.8, 27.9, 12.9, 7.2, 4.8, 5.5, 22.4, 24.5, 123.8, 13.2
495, Tre Mann, OKC, 13, 11, 2, 48.6, 37.0, 85.8, 43.1, 13.8, 37.4, 37.0, 18.7, 22.8, 82.1, 11.8, 33.7, 45.5, 24.0, 14.6, 9.3, 3.3, 4.9, 10.6, 15.9, 106.5, 2.0
495, Mike Muscala, DET, 13, 4, 9, 46.6, 41.1, 87.5, 47.0, 11.2, 34.3, 32.5, 14.7, 19.9, 74.0, 8.2, 30.5, 38.7, 27.0, 10.6, 8.4, 5.2, 4.4, 17.7, 17.2, 108.2, -12.5
495, Scotty Pippen Jr., MEM, 13, 2, 11, 47.6, 40.9, 84.2, 48.6, 14.1, 35.0, 40.2, 15.6, 19.5, 80.0, 11.3, 37.0, 48.3, 28.0, 17.2, 8.9, 5.5, 5.8, 19.8, 19.4, 111.6, 9.1
495, Trevelin Queen, ORL, 13, 5, 8, 49.4, 42.4, 90.3, 47.0, 10.6, 32.1, 33.0, 15.5, 22.4, 68.9, 11.5, 30.9, 42.4, 26.7, 15.5, 7.9, 2.4, 5.2, 19.1, 21.8, 110.9, 2.7
495, Jaden Springer, BOS, 13, 12, 1, 50.9, 37.9, 87.9, 43.1, 10.0, 32.9, 30.4, 16.4, 20.7, 79.3, 12.9, 31.4, 44.3, 22.1, 13.6, 3.6, 5.7, 7.9, 13.6, 20.0, 102.1, -4.3
495, Xavier Tillman, BOS, 13, 11, 2, 50.6, 45.1, 91.5, 49.3, 9.9, 28.3, 34.9, 9.9, 13.6, 72.5, 10.4, 32.0, 42.4, 25.6, 14.9, 6.7, 4.5, 7.7, 16.0, 14.1, 109.9, -13.3
504, Kendall Brown, IND, 12, 7, 5, 45.7, 33.7, 74.7, 45.1, 9.5, 30.5, 31.0, 22.1, 23.2, 95.5, 11.6, 28.4, 40.0, 23.2, 21.1, 6.3, 5.3, 6.3, 15.8, 17.9, 98.9, 15.8
504, Boban Marjanovic, HOU, 12, 8, 4, 45.1, 43.4, 86.1, 50.5, 16.4, 39.3, 41.7, 16.4, 20.5, 80.0, 8.2, 27.9, 36.1, 25.4, 10.7, 6.6, 4.1, 4.1, 16.4, 13.9, 119.7, 21.3
504, Doug McDermott, IND, 12, 8, 4, 44.1, 43.0, 79.0, 54.4, 11.7, 27.7, 42.2, 22.0, 26.3, 83.5, 6.3, 32.7, 39.0, 28.0, 13.0, 8.0, 4.0, 3.3, 17.0, 18.3, 119.7, 3.0
504, Daishen Nix, MIN, 12, 9, 3, 43.4, 33.3, 71.1, 46.9, 7.8, 26.7, 29.2, 21.1, 30.0, 70.4, 8.9, 34.4, 43.3, 18.9, 18.9, 2.2, 4.4, 4.4, 17.8, 18.9, 95.6, -22.2
504, Micah Potter, UTA, 12, 2, 10, 49.1, 38.4, 92.2, 41.6, 19.0, 46.9, 40.5, 10.1, 14.3, 70.3, 11.6, 33.3, 45.0, 29.1, 13.2, 8.1, 5.4, 5.0, 19.8, 15.1, 105.8, 5.8
504, Terquavion Smith, PHI, 12, 4, 8, 42.0, 43.0, 80.6, 53.4, 15.2, 38.2, 39.7, 14.5, 17.6, 82.8, 10.3, 30.3, 40.6, 31.5, 20.0, 7.9, 3.6, 3.0, 20.6, 15.2, 115.8, -2.4
504, Brandon Williams, DAL, 12, 7, 5, 45.8, 46.5, 93.0, 50.0, 14.7, 31.8, 46.3, 7.0, 11.6, 60.0, 10.1, 40.3, 50.4, 25.6, 12.4, 7.0, 5.4, 6.2, 17.1, 12.4, 114.7, 20.9
511, Moussa Diabate, LAC, 11, 7, 4, 49.4, 41.5, 92.3, 45.0, 16.9, 43.1, 39.3, 19.2, 29.2, 65.8, 16.2, 23.1, 39.2, 28.5, 14.6, 3.8, 5.4, 3.1, 20.0, 20.8, 119.2, 1.5
511, Nate Hinton, HOU, 11, 6, 5, 43.6, 32.6, 75.8, 43.0, 9.1, 29.5, 30.8, 26.5, 39.4, 67.3, 7.6, 28.8, 36.4, 15.9, 6.8, 6.1, 3.8, 6.1, 18.2, 21.2, 100.8, -12.1
511, Leonard Miller, MIN, 11, 10, 1, 44.0, 36.0, 73.3, 49.1, 8.0, 22.7, 35.3, 20.0, 32.0, 62.5, 9.3, 36.0, 45.3, 28.0, 18.7, 6.7, 8.0, 5.3, 4.0, 20.0, 100.0, 14.7
511, Patty Mills, MIA, 11, 5, 6, 49.0, 37.6, 81.1, 46.4, 12.1, 36.6, 33.1, 11.1, 14.4, 77.2, 7.3, 34.6, 41.9, 28.0, 18.9, 4.5, 4.8, 2.3, 19.9, 14.9, 98.5, -17.9
511, Jermaine Samuels Jr., HOU, 11, 6, 5, 45.3, 39.3, 76.1, 51.7, 12.0, 32.5, 36.8, 23.9, 33.3, 71.8, 6.0, 29.9, 35.9, 20.5, 8.5, 7.7, 3.4, 4.3, 14.5, 20.5, 114.5, 9.4
511, Juan Toscano-Anderson, SAC, 11, 7, 4, 47.9, 36.4, 88.2, 41.2, 14.5, 40.9, 35.6, 20.0, 24.5, 81.5, 10.0, 31.8, 41.8, 19.1, 13.6, 8.2, 2.7, 9.1, 18.2, 23.6, 107.3, 8.2
511, Delon Wright, MIA, 11, 7, 4, 50.3, 41.6, 85.9, 48.4, 14.3, 35.6, 40.3, 12.9, 15.9, 81.2, 9.0, 32.3, 41.3, 26.6, 16.2, 5.8, 3.9, 3.0, 19.9, 13.2, 110.4, -4.6
518, Armoni Brooks, BKN, 10, 3, 7, 48.8, 41.8, 93.0, 44.9, 16.0, 47.9, 33.3, 15.0, 21.1, 71.1, 15.0, 29.6, 44.6, 26.8, 12.2, 5.2, 5.2, 3.3, 20.7, 18.8, 114.6, -13.1
518, Colin Castleton, LAL, 10, 5, 5, 48.1, 44.7, 84.0, 53.2, 12.8, 36.2, 35.3, 13.8, 22.3, 61.9, 13.8, 35.1, 48.9, 25.5, 13.8, 5.3, 6.4, 4.3, 13.8, 20.2, 116.0, 28.7
518, Justin Champagnie, WAS, 10, 3, 7, 47.5, 39.6, 81.8, 48.5, 11.6, 34.3, 33.9, 27.0, 31.8, 85.1, 10.7, 36.8, 47.5, 25.5, 12.9, 7.5, 6.6, 5.7, 16.7, 22.3, 117.9, 12.6
518, Tosan Evbuomwan, DET, 10, 1, 9, 48.3, 44.7, 87.6, 51.1, 14.1, 37.6, 37.6, 14.6, 22.0, 66.3, 8.4, 34.4, 42.8, 30.1, 12.7, 8.1, 5.7, 3.1, 18.2, 20.3, 118.2, 19.9
518, Jordan Goodwin, MEM, 10, 4, 6, 48.9, 42.7, 89.5, 47.7, 13.9, 37.0, 37.5, 14.8, 20.3, 72.8, 11.9, 34.7, 46.6, 26.5, 15.1, 9.4, 6.2, 7.3, 16.7, 18.5, 114.1, 14.2
518, Aleksej Pokusevski, OKC, 10, 8, 2, 47.2, 45.3, 84.4, 53.7, 17.2, 39.1, 44.0, 17.2, 21.9, 78.6, 8.6, 35.2, 43.8, 26.6, 9.4, 9.4, 3.1, 4.7, 13.3, 16.4, 125.0, 26.6
518, Aleksej Pokusevski, CHA, 10, 3, 7, 49.9, 44.0, 91.5, 48.0, 15.4, 43.7, 35.3, 13.9, 16.5, 84.4, 12.1, 35.2, 47.3, 32.1, 15.4, 8.2, 4.1, 2.3, 17.5, 13.9, 117.2, 14.4
518, Jared Rhoden, DET, 10, 1, 9, 46.6, 41.0, 79.2, 51.8, 14.2, 36.3, 39.0, 17.5, 25.5, 68.5, 9.4, 28.3, 37.7, 24.1, 14.2, 7.5, 2.8, 4.7, 22.2, 17.9, 113.7, 1.9
518, Ryan Rollins, WAS, 10, 1, 9, 44.2, 28.9, 77.2, 37.4, 8.7, 32.9, 26.5, 16.1, 21.5, 75.0, 15.4, 28.2, 43.6, 18.1, 30.2, 11.4, 5.4, 10.1, 21.5, 18.8, 82.6, -38.3
527, Kobe Bufkin, ATL, 9, 6, 3, 46.4, 37.0, 85.9, 43.0, 12.0, 33.3, 35.9, 16.1, 22.9, 70.5, 10.9, 33.3, 44.3, 21.9, 15.1, 8.3, 4.7, 7.3, 18.2, 17.7, 102.1, -3.6
527, DeJon Jarreau, MEM, 9, 2, 7, 48.2, 41.6, 88.7, 46.9, 15.2, 38.7, 39.2, 12.3, 14.5, 84.4, 8.4, 36.8, 45.2, 30.6, 14.2, 7.1, 6.5, 4.5, 20.6, 14.8, 110.6, 7.7
527, Keyontae Johnson, OKC, 9, 7, 2, 47.6, 41.0, 84.2, 48.7, 13.7, 38.8, 35.2, 9.4, 12.9, 72.2, 4.3, 30.9, 35.3, 20.9, 11.5, 12.9, 4.3, 4.3, 12.9, 12.9, 105.0, 5.0
527, Kira Lewis Jr., UTA, 9, 1, 8, 47.1, 41.8, 88.5, 47.2, 18.9, 40.2, 46.9, 10.7, 14.8, 72.2, 9.8, 32.0, 41.8, 26.2, 12.3, 8.2, 3.3, 4.9, 21.3, 11.5, 113.1, 12.3
527, Seth Lundy, ATL, 9, 2, 7, 46.8, 46.8, 90.1, 52.0, 12.6, 33.3, 37.8, 8.1, 11.7, 69.2, 12.6, 31.5, 44.1, 33.3, 15.3, 9.9, 2.7, 5.4, 18.9, 13.5, 114.4, 11.7
527, Xavier Moon, LAC, 9, 5, 4, 46.3, 43.8, 85.0, 51.5, 12.5, 37.5, 33.3, 16.3, 25.0, 65.0, 11.3, 37.5, 48.8, 23.8, 8.8, 10.0, 6.3, 3.8, 11.3, 17.5, 116.3, 41.3
527, Ja Morant, MEM, 9, 6, 3, 47.1, 40.4, 86.7, 46.7, 11.0, 32.3, 33.9, 17.5, 22.8, 76.6, 10.4, 32.9, 43.3, 24.9, 13.3, 7.1, 5.3, 6.7, 21.3, 18.7, 109.3, -1.6
527, Mike Muscala, OKC, 9, 5, 4, 45.4, 31.6, 67.1, 47.1, 9.2, 30.3, 30.4, 17.1, 21.1, 81.3, 2.6, 35.5, 38.2, 22.4, 15.8, 5.3, 5.3, 1.3, 13.2, 18.4, 89.5, -7.9
527, Jaylen Nowell, MEM, 9, 3, 6, 47.5, 39.5, 88.4, 44.7, 12.2, 33.4, 36.4, 17.6, 19.8, 89.2, 10.9, 33.7, 44.7, 26.7, 15.2, 7.0, 4.9, 7.0, 16.7, 18.8, 108.8, 0.6
527, Jalen Slawson, SAC, 9, 6, 3, 49.1, 43.8, 87.5, 50.0, 6.3, 23.4, 26.7, 18.8, 31.3, 60.0, 14.1, 26.6, 40.6, 21.9, 10.9, 10.9, 0.0, 4.7, 17.2, 26.6, 112.5, 14.1
527, Dru Smith, MIA, 9, 7, 2, 48.3, 42.1, 90.0, 46.7, 15.9, 39.9, 39.8, 13.3, 18.5, 72.0, 15.1, 38.0, 53.1, 25.5, 19.6, 6.6, 4.4, 4.8, 21.4, 17.3, 113.3, 15.9
527, Jacob Toppin, NYK, 9, 2, 7, 50.9, 42.7, 76.0, 56.1, 17.3, 33.3, 52.0, 17.3, 18.7, 92.9, 4.0, 38.7, 42.7, 32.0, 13.3, 8.0, 5.3, 2.7, 18.7, 17.3, 120.0, 21.3
539, Amari Bailey, CHA, 8, 0, 8, 48.4, 39.1, 84.4, 46.3, 15.6, 45.3, 34.5, 9.4, 14.1, 66.7, 7.8, 31.3, 39.1, 31.3, 15.6, 10.9, 4.7, 1.6, 12.5, 9.4, 103.1, -4.7
539, Charlie Brown Jr., NYK, 8, 2, 6, 51.1, 38.4, 86.3, 44.4, 16.4, 42.5, 38.7, 19.2, 24.7, 77.8, 6.8, 39.7, 46.6, 26.0, 9.6, 6.8, 1.4, 6.8, 15.1, 20.5, 112.3, 8.2
539, Seth Curry, CHA, 8, 4, 4, 49.1, 43.7, 91.3, 47.8, 13.9, 40.9, 34.1, 10.2, 12.7, 80.5, 10.5, 34.1, 44.6, 32.5, 13.3, 7.1, 5.3, 4.0, 16.1, 16.7, 111.5, 7.7
539, Mouhamadou Gueye, TOR, 8, 0, 8, 48.4, 44.7, 100.0, 44.7, 12.9, 37.9, 34.0, 7.6, 9.8, 76.9, 21.2, 37.1, 58.3, 26.5, 17.4, 10.6, 9.1, 8.3, 18.2, 9.8, 109.8, 37.1
539, R.J. Hampton, MIA, 8, 3, 5, 48.1, 40.5, 93.7, 43.2, 12.7, 38.6, 32.8, 11.4, 17.1, 66.7, 10.8, 31.6, 42.4, 25.9, 7.6, 8.2, 5.7, 3.8, 19.0, 16.5, 105.1, -13.3
539, Matt Hurt, MEM, 8, 2, 6, 48.6, 39.1, 86.7, 45.0, 12.4, 38.2, 32.6, 13.3, 16.7, 79.5, 13.7, 32.2, 45.9, 24.9, 18.0, 9.4, 4.3, 5.2, 22.3, 15.9, 103.9, 5.2
539, James Johnson, IND, 8, 3, 5, 45.9, 40.9, 77.3, 52.9, 14.8, 40.9, 36.1, 19.3, 21.6, 89.5, 12.5, 30.7, 43.2, 20.5, 23.9, 3.4, 4.5, 2.3, 15.9, 13.6, 115.9, 1.1
539, E.J. Liddell, NOP, 8, 3, 5, 43.6, 41.5, 83.0, 50.0, 13.2, 37.7, 35.0, 9.4, 11.3, 83.3, 13.2, 30.2, 43.4, 20.8, 18.9, 7.5, 0.0, 5.7, 24.5, 7.5, 105.7, 7.5
539, Jordan Miller, LAC, 8, 5, 3, 44.7, 44.4, 96.8, 45.9, 9.5, 30.2, 31.6, 17.5, 27.0, 64.7, 20.6, 28.6, 49.2, 25.4, 11.1, 12.7, 4.8, 4.8, 14.3, 17.5, 115.9, 20.6
539, Oscar Tshiebwe, IND, 8, 2, 6, 44.6, 31.9, 66.0, 48.4, 10.6, 28.7, 37.0, 25.5, 29.8, 85.7, 6.4, 26.6, 33.0, 18.1, 24.5, 7.4, 6.4, 7.4, 19.1, 21.3, 100.0, -14.9
539, T.J. Warren, MIN, 8, 5, 3, 45.9, 37.0, 79.1, 46.7, 7.8, 24.8, 31.6, 18.7, 26.1, 71.7, 8.7, 35.7, 44.3, 20.0, 17.4, 7.4, 4.3, 3.9, 17.4, 17.8, 100.4, -10.0
539, Dylan Windler, LAL, 8, 4, 4, 46.9, 42.4, 93.2, 45.5, 13.6, 45.8, 29.6, 22.0, 28.8, 76.5, 13.6, 25.4, 39.0, 27.1, 10.2, 10.2, 1.7, 1.7, 11.9, 18.6, 120.3, 1.7
551, Bismack Biyombo, OKC, 7, 4, 3, 45.1, 36.4, 73.9, 49.2, 9.1, 28.4, 32.0, 22.7, 26.1, 87.0, 5.7, 35.2, 40.9, 20.5, 19.3, 8.0, 8.0, 4.5, 12.5, 19.3, 104.5, 3.4
551, Jeff Dowtin Jr., PHI, 7, 2, 5, 50.9, 40.8, 92.9, 43.9, 12.4, 39.1, 31.8, 14.2, 16.0, 88.9, 14.8, 30.8, 45.6, 26.0, 13.0, 4.7, 11.2, 6.5, 15.4, 15.4, 108.3, -9.5
551, D'Moi Hodge, LAL, 7, 1, 6, 46.9, 48.9, 88.6, 55.1, 15.9, 36.4, 43.8, 12.5, 15.9, 78.6, 15.9, 33.0, 48.9, 25.0, 14.8, 9.1, 2.3, 4.5, 18.2, 14.8, 126.1, 39.8
551, Marcus Morris Sr., CLE, 7, 3, 4, 50.6, 43.7, 88.2, 49.5, 13.9, 31.9, 43.4, 14.7, 18.9, 77.8, 8.8, 36.6, 45.4, 30.3, 11.3, 8.4, 3.8, 3.8, 20.6, 20.6, 116.0, 14.7
551, Jahmi'us Ramsey, TOR, 7, 0, 7, 46.8, 40.9, 92.3, 44.4, 12.7, 37.5, 34.0, 16.6, 22.4, 74.1, 16.6, 35.1, 51.7, 22.8, 14.3, 9.3, 5.4, 4.6, 18.9, 19.3, 111.2, 10.8
551, Ish Wainright, POR, 7, 1, 6, 44.1, 23.1, 66.3, 34.8, 7.7, 30.8, 25.0, 22.1, 34.6, 63.9, 5.8, 43.3, 49.0, 12.5, 18.3, 6.7, 6.7, 3.8, 16.3, 22.1, 76.0, 0.0
557, Jamaree Bouyea, POR, 6, 0, 6, 46.9, 36.9, 77.9, 47.4, 13.9, 35.2, 39.5, 10.7, 16.4, 65.0, 10.7, 37.7, 48.4, 20.5, 21.3, 8.2, 7.4, 3.3, 18.0, 15.6, 98.4, 18.0
557, Greg Brown III, DAL, 6, 3, 3, 42.3, 46.8, 95.7, 48.9, 5.3, 29.8, 17.9, 11.7, 16.0, 73.3, 10.6, 34.0, 44.7, 25.5, 8.5, 12.8, 5.3, 7.4, 19.1, 12.8, 110.6, 9.6
557, Sidy Cissoko, SAS, 6, 1, 5, 43.2, 28.4, 73.0, 38.9, 8.1, 27.0, 30.0, 18.9, 27.0, 70.0, 8.1, 33.8, 41.9, 17.6, 20.3, 9.5, 5.4, 5.4, 17.6, 14.9, 83.8, -20.3
