PLAYER, TEAM, AGE, HEIGHT, WEIGHT, COLLEGE, COUNTRY, DRAFT_YEAR, DRAFT_ROUND, DRAFT_NUMBER, GP, PTS, REB, AST, NETRTG, OREB%, DREB%, USG%, TS%, AST%
95, Kelly Oubre Jr. , PHI, 28, 58, 32, 26, 29.7, 14.9, 5.5, 12.6, 44.1, 1.4, 4.6, 30.1, 2.4, 3.3, 73.8, 1.4, 3.3, 4.7, 1.4, 1.2, 1.2, 0.6, 2.9, 26.9, 3.0, 0.0, -1.4
96, OG Anunoby , NYK, 26, 44, 26, 18, 34.1, 14.9, 5.7, 11.5, 49.2, 2.0, 5.5, 37.1, 1.5, 2.0, 76.7, 1.0, 3.4, 4.3, 2.3, 1.6, 1.3, 0.7, 2.3, 27.9, 0.0, 0.0, 7.6
97, Keegan Murray , SAC, 23, 65, 38, 27, 33.1, 14.8, 5.6, 12.1, 46.1, 2.2, 6.1, 35.8, 1.4, 1.7, 82.4, 1.3, 4.1, 5.4, 1.6, 0.9, 1.1, 0.7, 2.8, 28.2, 6.0, 0.0, 1.5
98, John Collins , UTA, 26, 65, 27, 38, 28.0, 14.7, 5.7, 10.9, 52.8, 1.2, 3.4, 35.8, 2.1, 2.6, 78.8, 2.3, 6.1, 8.4, 1.1, 1.4, 0.5, 0.9, 2.8, 29.5, 22.0, 0.0, -4.5
99, Donte DiVincenzo , NYK, 27, 69, 42, 27, 27.2, 14.5, 5.2, 11.8, 43.7, 3.2, 8.2, 39.5, 1.0, 1.3, 74.7, 0.8, 2.7, 3.5, 2.6, 1.3, 1.3, 0.4, 2.1, 26.4, 0.0, 0.0, 1.4
100, Bennedict Mathurin , IND, 21, 59, 33, 26, 26.1, 14.5, 5.0, 11.2, 44.6, 1.4, 3.6, 37.4, 3.1, 3.8, 82.1, 1.0, 2.9, 4.0, 2.0, 1.6, 0.6, 0.2, 2.0, 23.1, 3.0, 0.0, -1.6
101, Marcus Smart , MEM, 30, 20, 7, 13, 30.2, 14.5, 5.1, 11.9, 43.0, 2.1, 6.7, 31.3, 2.2, 2.8, 76.8, 0.3, 2.4, 2.7, 4.3, 3.1, 2.1, 0.3, 2.7, 27.9, 0.0, 0.0, -1.0
102, Deni Avdija , WAS, 23, 65, 13, 52, 29.2, 14.2, 5.3, 10.4, 50.9, 1.2, 3.0, 39.2, 2.4, 3.3, 72.6, 1.2, 5.8, 7.0, 3.7, 2.0, 0.8, 0.4, 2.5, 29.7, 13.0, 0.0, -5.0
103, Norman Powell , LAC, 30, 66, 41, 25, 25.9, 14.0, 5.0, 10.1, 49.1, 2.2, 5.1, 43.8, 1.8, 2.2, 83.0, 0.2, 2.4, 2.6, 1.1, 0.9, 0.6, 0.3, 1.8, 20.5, 0.0, 0.0, 2.2
104, Trey Murphy III , NOP, 23, 46, 30, 16, 27.7, 14.0, 4.6, 10.7, 43.5, 2.8, 7.7, 36.8, 1.9, 2.4, 78.4, 0.7, 3.8, 4.5, 2.0, 0.6, 0.8, 0.5, 1.2, 25.7, 0.0, 0.0, 5.6
105, Jalen Duren , DET, 20, 54, 12, 42, 29.7, 13.8, 5.8, 9.3, 62.5, 0.0, 0.1, 0.0, 2.2, 2.9, 77.6, 3.3, 8.6, 11.9, 2.5, 2.1, 0.5, 0.8, 3.3, 33.7, 39.0, 0.0, -5.2
106, Aaron Gordon , DEN, 28, 65, 45, 20, 31.5, 13.8, 5.5, 9.9, 55.3, 0.5, 1.8, 28.0, 2.3, 3.6, 65.2, 2.4, 4.1, 6.5, 3.4, 1.4, 0.8, 0.6, 1.9, 29.5, 12.0, 0.0, 5.5
107, Caris LeVert , CLE, 29, 59, 34, 25, 28.6, 13.8, 5.0, 12.2, 41.3, 1.6, 5.0, 31.9, 2.2, 2.9, 74.7, 0.6, 3.4, 4.0, 5.2, 1.6, 1.1, 0.5, 1.8, 29.5, 6.0, 0.0, 1.7
108, Dennis Schroder , BKN, 30, 71, 24, 47, 30.8, 13.7, 4.9, 11.3, 43.7, 1.7, 4.5, 37.7, 2.2, 2.6, 81.8, 0.4, 2.4, 2.8, 6.0, 1.9, 0.8, 0.2, 2.0, 27.2, 7.0, 0.0, -2.2
109, Saddiq Bey , ATL, 24, 63, 28, 35, 32.7, 13.7, 4.6, 11.1, 41.6, 1.8, 5.7, 31.6, 2.7, 3.2, 83.7, 2.7, 3.9, 6.5, 1.5, 0.9, 0.8, 0.2, 1.4, 25.8, 8.0, 0.0, -0.3
110, Cameron Johnson , BKN, 28, 55, 19, 36, 27.8, 13.7, 4.9, 10.8, 45.2, 2.5, 6.2, 39.7, 1.5, 1.9, 78.1, 1.0, 3.4, 4.4, 2.5, 1.0, 0.8, 0.2, 1.8, 24.9, 1.0, 0.0, -1.2
111, Rudy Gobert , MIN, 31, 65, 46, 19, 34.0, 13.6, 5.2, 8.1, 64.6, 0.0, 0.0, 0.0, 3.2, 4.9, 64.7, 3.7, 9.2, 12.9, 1.2, 1.6, 0.6, 2.1, 3.1, 37.6, 45.0, 0.0, 6.1
112, Grayson Allen , PHX, 28, 65, 39, 26, 33.7, 13.6, 4.5, 8.9, 51.0, 2.8, 5.8, 48.2, 1.7, 1.9, 88.9, 0.6, 3.2, 3.8, 3.1, 1.3, 0.9, 0.6, 2.2, 26.1, 1.0, 0.0, 3.2
113, Duncan Robinson , MIA, 29, 63, 35, 28, 28.5, 13.5, 4.7, 10.3, 45.7, 2.9, 7.1, 40.5, 1.2, 1.4, 88.6, 0.2, 2.3, 2.6, 3.0, 1.4, 0.7, 0.2, 2.4, 22.4, 0.0, 0.0, 1.0
114, Bobby Portis , MIL, 29, 71, 46, 25, 24.3, 13.4, 5.5, 10.9, 50.2, 1.2, 3.0, 39.0, 1.3, 1.6, 78.4, 1.6, 5.6, 7.2, 1.2, 1.0, 0.8, 0.4, 2.3, 26.3, 12.0, 0.0, 0.2
115, GG Jackson , MEM, 19, 37, 11, 26, 23.6, 13.4, 4.5, 10.4, 43.6, 2.0, 5.4, 36.8, 2.4, 3.2, 74.4, 1.2, 2.7, 3.8, 1.0, 1.2, 0.5, 0.5, 1.3, 21.3, 0.0, 0.0, -3.1
116, Jabari Smith Jr. , HOU, 20, 65, 34, 31, 31.5, 13.3, 4.8, 10.7, 45.2, 1.7, 4.7, 35.7, 1.9, 2.3, 82.1, 2.0, 6.5, 8.5, 1.5, 1.2, 0.7, 0.7, 2.7, 28.9, 16.0, 0.0, -0.4
117, Scoot Henderson , POR, 20, 52, 16, 36, 27.2, 13.1, 4.6, 12.1, 37.7, 1.2, 3.9, 30.7, 2.8, 3.4, 82.4, 0.9, 2.2, 3.1, 4.8, 3.0, 0.7, 0.2, 3.1, 23.7, 5.0, 0.0, -6.6
118, Naz Reid , MIN, 24, 70, 49, 21, 23.6, 13.1, 4.9, 10.1, 48.4, 2.1, 4.9, 42.1, 1.3, 1.7, 75.6, 1.0, 4.1, 5.1, 1.2, 1.3, 0.7, 0.9, 2.1, 24.4, 4.0, 0.0, 3.6
119, Gary Trent Jr. , TOR, 25, 63, 22, 41, 27.7, 13.1, 4.8, 11.3, 42.2, 2.5, 6.3, 40.4, 1.0, 1.3, 75.9, 0.4, 2.2, 2.6, 1.5, 0.6, 1.0, 0.2, 1.3, 21.4, 1.0, 0.0, -2.2
120, Dillon Brooks , HOU, 28, 61, 31, 30, 30.9, 12.9, 4.7, 10.6, 44.1, 1.9, 5.0, 37.4, 1.7, 2.0, 83.7, 0.7, 2.7, 3.5, 1.7, 1.3, 0.9, 0.1, 3.2, 21.4, 1.0, 0.0, 0.3
121, Keyonte George , UTA, 20, 64, 25, 39, 26.3, 12.9, 4.2, 10.6, 39.6, 2.0, 5.7, 34.4, 2.5, 3.0, 83.9, 0.2, 2.7, 2.9, 4.5, 2.3, 0.5, 0.1, 1.1, 22.5, 1.0, 0.0, -4.7
122, Jrue Holiday , BOS, 33, 61, 48, 13, 33.1, 12.8, 4.9, 10.0, 48.5, 2.0, 4.6, 44.5, 1.0, 1.2, 83.3, 1.2, 4.2, 5.4, 4.9, 1.8, 0.9, 0.8, 1.6, 29.8, 7.0, 0.0, 6.8
123, Mark Williams , CHA, 22, 19, 7, 12, 26.8, 12.7, 5.2, 7.9, 64.9, 0.0, 0.0, 0.0, 2.4, 3.4, 71.9, 4.0, 5.7, 9.7, 1.2, 0.9, 0.8, 1.1, 2.6, 30.9, 8.0, 0.0, -1.1
123, Rui Hachimura , LAL, 26, 57, 32, 25, 25.8, 12.7, 5.0, 9.5, 52.8, 1.3, 3.2, 40.8, 1.4, 1.9, 72.5, 0.7, 3.0, 3.8, 1.1, 0.7, 0.6, 0.3, 1.5, 21.0, 0.0, 0.0, 1.6
125, Andrew Wiggins , GSW, 29, 61, 29, 32, 26.7, 12.7, 4.8, 10.6, 45.5, 1.2, 3.3, 36.0, 1.8, 2.5, 72.8, 1.6, 2.8, 4.4, 1.7, 1.1, 0.6, 0.5, 2.1, 22.5, 3.0, 0.0, -1.7
126, P.J. Washington , DAL, 25, 62, 21, 41, 30.0, 12.6, 4.8, 11.0, 43.4, 1.7, 5.5, 30.3, 1.4, 2.0, 69.9, 1.2, 4.2, 5.4, 1.9, 1.4, 0.9, 0.8, 2.4, 25.7, 2.0, 0.0, -3.4
127, Corey Kispert , WAS, 25, 69, 13, 56, 23.9, 12.6, 4.5, 9.3, 48.5, 2.2, 5.7, 37.9, 1.4, 1.9, 72.3, 0.3, 2.2, 2.5, 1.8, 1.1, 0.5, 0.2, 1.7, 19.2, 0.0, 0.0, -5.6
128, Jonas Valanciunas , NOP, 31, 71, 44, 27, 24.3, 12.5, 5.0, 8.9, 56.3, 0.5, 1.5, 34.0, 2.0, 2.5, 79.7, 2.4, 6.8, 9.2, 2.1, 1.3, 0.4, 0.9, 2.8, 29.4, 31.0, 0.0, 2.6
129, Brook Lopez , MIL, 35, 68, 45, 23, 30.7, 12.5, 4.6, 9.6, 48.1, 1.9, 5.1, 36.3, 1.3, 1.6, 82.7, 1.5, 3.8, 5.3, 1.7, 0.9, 0.6, 2.5, 2.4, 29.6, 4.0, 0.0, 4.6
130, Jalen Suggs , ORL, 22, 64, 38, 26, 26.7, 12.5, 4.5, 9.6, 46.4, 2.1, 5.3, 39.8, 1.5, 1.9, 75.6, 0.7, 2.5, 3.2, 2.6, 1.9, 1.4, 0.6, 2.8, 24.3, 0.0, 0.0, 0.7
131, Harrison Barnes , SAC, 31, 70, 41, 29, 29.3, 12.3, 4.3, 8.9, 48.5, 1.9, 4.7, 39.8, 1.9, 2.3, 80.2, 0.8, 2.1, 2.9, 1.1, 0.7, 0.7, 0.2, 1.3, 19.3, 0.0, 0.0, -1.6
132, Aaron Nesmith , IND, 24, 63, 35, 28, 27.5, 12.3, 4.4, 8.8, 49.8, 2.0, 4.7, 44.0, 1.5, 1.9, 75.4, 0.9, 2.9, 3.7, 1.5, 0.9, 1.0, 0.7, 3.4, 23.2, 1.0, 0.0, 1.7
133, Buddy Hield , PHI, 31, 73, 38, 35, 26.3, 12.3, 4.5, 10.3, 43.8, 2.7, 6.9, 38.9, 0.5, 0.6, 87.0, 0.6, 2.5, 3.2, 3.0, 1.2, 0.9, 0.5, 2.1, 23.5, 1.0, 0.0, 0.3
134, Jaime Jaquez Jr. , MIA, 23, 64, 37, 27, 29.3, 12.3, 4.7, 9.8, 48.6, 0.9, 2.8, 31.5, 1.9, 2.4, 80.4, 1.2, 2.8, 4.0, 2.6, 1.5, 1.1, 0.2, 2.3, 23.3, 1.0, 0.0, 0.2
135, Max Strus , CLE, 27, 60, 39, 21, 32.2, 12.2, 4.4, 10.6, 41.2, 2.4, 7.1, 34.0, 1.0, 1.3, 78.5, 0.9, 3.9, 4.7, 3.8, 1.5, 0.9, 0.5, 2.6, 26.2, 4.0, 0.0, 4.3
136, Nic Claxton , BKN, 24, 61, 21, 40, 29.6, 12.1, 5.2, 8.3, 63.0, 0.0, 0.1, 20.0, 1.6, 2.7, 59.0, 2.7, 7.1, 9.7, 2.0, 1.2, 0.7, 2.0, 2.5, 33.8, 26.0, 0.0, -4.7
137, Cam Whitmore , HOU, 19, 38, 16, 22, 17.8, 12.1, 4.5, 9.6, 46.4, 1.6, 4.4, 36.1, 1.6, 2.3, 67.0, 0.9, 3.0, 3.9, 0.5, 0.9, 0.6, 0.3, 1.3, 19.2, 1.0, 0.0, -0.9
138, Tyus Jones , WAS, 27, 66, 11, 55, 29.3, 12.0, 4.9, 10.1, 48.9, 1.6, 3.9, 41.4, 0.5, 0.6, 80.0, 0.3, 2.4, 2.7, 7.3, 1.0, 1.1, 0.3, 0.7, 29.3, 9.0, 1.0, -7.5
139, Eric Gordon , PHX, 35, 58, 35, 23, 28.9, 11.9, 4.4, 9.5, 45.8, 2.4, 6.0, 39.7, 0.8, 1.0, 79.7, 0.3, 1.7, 2.0, 2.2, 1.2, 0.9, 0.5, 1.3, 20.7, 0.0, 0.0, 1.9
140, Ayo Dosunmu , CHI, 24, 69, 34, 35, 28.5, 11.8, 4.6, 9.3, 49.5, 1.5, 3.9, 39.7, 1.1, 1.3, 81.1, 0.7, 2.1, 2.8, 3.1, 1.3, 0.9, 0.5, 2.1, 22.6, 1.0, 0.0, -2.0
141, Cole Anthony , ORL, 23, 70, 42, 28, 23.0, 11.7, 4.1, 9.5, 43.4, 1.1, 3.3, 32.1, 2.4, 3.0, 82.1, 0.9, 3.1, 4.0, 3.0, 1.6, 0.8, 0.5, 2.3, 23.2, 3.0, 0.0, 1.4
142, Josh Giddey , OKC, 21, 69, 49, 20, 24.6, 11.6, 4.7, 10.3, 46.1, 1.0, 3.0, 33.5, 1.1, 1.3, 83.1, 1.4, 4.8, 6.1, 4.5, 2.0, 0.7, 0.5, 1.3, 27.3, 6.0, 1.0, 4.2
143, Marvin Bagley III , WAS, 25, 45, 5, 40, 21.1, 11.5, 4.7, 8.2, 57.5, 0.1, 0.4, 31.6, 2.0, 2.7, 75.0, 2.7, 3.5, 6.2, 1.2, 1.2, 0.4, 0.7, 1.7, 22.7, 8.0, 0.0, -3.2
144, De'Anthony Melton , PHI, 25, 36, 23, 13, 27.8, 11.5, 3.8, 9.7, 39.1, 2.1, 5.8, 36.2, 1.8, 2.2, 83.5, 0.8, 3.1, 3.8, 3.1, 1.1, 1.6, 0.4, 2.3, 25.5, 0.0, 0.0, 5.9
145, Jeremy Sochan , SAS, 20, 71, 15, 56, 29.6, 11.5, 4.5, 10.4, 43.5, 0.9, 3.0, 31.5, 1.5, 1.9, 76.6, 1.9, 4.5, 6.3, 3.5, 1.9, 0.8, 0.5, 2.3, 26.3, 6.0, 0.0, -4.9
146, Malik Beasley , MIL, 27, 68, 43, 25, 29.6, 11.4, 4.1, 9.0, 45.6, 2.9, 6.7, 43.0, 0.3, 0.5, 68.8, 0.6, 3.3, 3.9, 1.4, 0.7, 0.8, 0.1, 2.0, 20.1, 1.0, 0.0, 5.0
147, Ivica Zubac , LAC, 27, 58, 35, 23, 26.2, 11.4, 4.8, 7.3, 65.7, 0.0, 0.0, 0.0, 1.7, 2.4, 69.7, 2.9, 6.2, 9.1, 1.4, 1.2, 0.3, 1.2, 2.7, 27.7, 17.0, 0.0, 3.3
148, Jusuf Nurkic , PHX, 29, 67, 42, 25, 27.3, 11.4, 4.4, 8.5, 51.8, 0.3, 1.3, 24.1, 2.2, 3.5, 63.8, 3.0, 8.0, 11.0, 3.7, 2.3, 1.0, 1.0, 3.4, 33.9, 24.0, 0.0, 5.2
149, Clint Capela , ATL, 29, 62, 28, 34, 25.3, 11.3, 4.8, 8.5, 56.0, 0.0, 0.0, 0.0, 1.8, 2.7, 65.1, 4.7, 5.8, 10.5, 1.1, 0.9, 0.5, 1.5, 2.3, 30.7, 31.0, 0.0, -0.7
150, Wendell Carter Jr. , ORL, 24, 44, 25, 19, 26.1, 11.3, 4.2, 7.8, 53.0, 1.1, 3.0, 38.2, 1.8, 2.6, 69.8, 2.0, 4.9, 7.0, 1.8, 1.3, 0.5, 0.5, 2.2, 24.2, 6.0, 0.0, 0.7
151, Daniel Gafford , DAL, 25, 63, 21, 42, 24.8, 11.2, 4.7, 6.5, 71.4, 0.0, 0.0, 0.0, 1.8, 2.6, 70.1, 2.8, 5.1, 7.9, 1.4, 1.0, 0.9, 2.0, 3.1, 30.5, 13.0, 0.0, -2.3
152, Alec Burks , NYK, 32, 61, 16, 45, 19.1, 11.1, 3.4, 9.1, 37.4, 2.0, 5.3, 37.8, 2.3, 2.7, 86.7, 0.4, 2.0, 2.3, 1.4, 0.8, 0.4, 0.2, 1.2, 17.1, 0.0, 0.0, -4.0
153, Zach Collins , SAS, 26, 58, 12, 46, 22.5, 11.1, 4.3, 8.9, 48.2, 0.8, 2.7, 31.6, 1.7, 2.3, 74.4, 1.7, 3.6, 5.3, 2.8, 2.0, 0.5, 0.7, 3.1, 23.5, 3.0, 0.0, -6.6
154, Jakob Poeltl , TOR, 28, 50, 21, 29, 26.4, 11.1, 5.0, 7.6, 65.6, 0.0, 0.0, 0.0, 1.2, 2.1, 55.1, 2.9, 5.7, 8.6, 2.5, 1.5, 0.7, 1.5, 3.0, 30.3, 20.0, 0.0, -0.3
154, Scotty Pippen Jr. , MEM, 23, 10, 2, 8, 23.2, 11.1, 3.8, 7.6, 50.0, 1.5, 2.7, 55.6, 2.0, 3.1, 64.5, 1.0, 2.4, 3.4, 4.8, 2.1, 1.4, 0.5, 2.5, 26.0, 0.0, 0.0, -0.3
156, Luke Kennard , MEM, 27, 36, 13, 23, 25.2, 11.1, 3.6, 8.0, 45.3, 2.8, 6.1, 45.4, 1.1, 1.2, 88.6, 0.3, 2.5, 2.8, 3.3, 1.3, 0.5, 0.0, 1.1, 19.8, 0.0, 0.0, -4.2
157, Russell Westbrook , LAC, 35, 58, 38, 20, 22.6, 11.1, 4.4, 9.8, 45.2, 0.6, 2.4, 26.8, 1.6, 2.3, 67.7, 1.4, 3.7, 5.1, 4.4, 2.0, 1.1, 0.4, 1.8, 26.2, 7.0, 0.0, 1.1
157, Santi Aldama , MEM, 23, 58, 22, 36, 26.5, 11.1, 4.2, 9.6, 43.6, 1.8, 5.1, 35.2, 0.9, 1.5, 62.1, 1.2, 4.6, 5.8, 2.3, 1.2, 0.7, 0.8, 1.4, 24.8, 5.0, 0.0, -4.2
159, Mike Conley , MIN, 36, 66, 47, 19, 29.0, 11.0, 3.7, 8.3, 44.8, 2.2, 5.2, 42.7, 1.3, 1.5, 89.7, 0.5, 2.4, 2.9, 6.0, 1.2, 1.1, 0.2, 1.7, 26.3, 4.0, 0.0, 4.3
160, Herbert Jones , NOP, 25, 65, 41, 24, 29.7, 11.0, 3.9, 7.6, 51.5, 1.5, 3.5, 43.1, 1.7, 2.0, 84.6, 1.0, 2.5, 3.6, 2.5, 1.2, 1.3, 0.9, 2.9, 24.4, 0.0, 0.0, 3.7
161, Moritz Wagner , ORL, 26, 69, 41, 28, 17.9, 11.0, 4.2, 7.0, 59.8, 0.5, 1.5, 32.7, 2.2, 2.7, 81.2, 1.5, 3.0, 4.4, 1.2, 1.2, 0.5, 0.3, 2.0, 19.1, 3.0, 0.0, 1.0
162, Isaiah Stewart , DET, 22, 46, 9, 37, 30.9, 10.9, 4.0, 8.3, 48.7, 1.5, 3.8, 38.3, 1.4, 1.8, 75.3, 1.6, 5.0, 6.6, 1.6, 1.4, 0.4, 0.8, 2.2, 23.4, 5.0, 0.0, -2.9
163, Bruce Brown , TOR, 27, 59, 25, 34, 28.3, 10.9, 4.2, 8.9, 46.5, 0.8, 2.5, 30.9, 1.8, 2.2, 85.2, 0.9, 3.6, 4.5, 2.9, 1.3, 0.9, 0.3, 2.2, 23.0, 2.0, 0.0, -2.1
164, Spencer Dinwiddie , LAL, 30, 65, 30, 35, 29.0, 10.9, 3.5, 9.0, 39.3, 1.6, 5.0, 32.8, 2.2, 2.8, 78.8, 0.4, 2.3, 2.7, 5.2, 1.2, 0.7, 0.2, 1.8, 23.6, 4.0, 0.0, 0.7
165, Luguentz Dort , OKC, 24, 68, 47, 21, 28.3, 10.8, 3.6, 8.2, 44.4, 2.0, 5.0, 40.4, 1.5, 1.8, 84.2, 1.0, 2.7, 3.7, 1.4, 0.9, 0.9, 0.6, 3.0, 20.8, 0.0, 0.0, 4.6
166, Jaden McDaniels , MIN, 23, 61, 41, 20, 29.3, 10.6, 4.3, 8.8, 48.9, 1.2, 3.5, 34.9, 0.8, 1.1, 70.1, 0.8, 2.3, 3.1, 1.3, 1.2, 0.9, 0.6, 3.2, 19.5, 0.0, 0.0, 2.6
167, Gordon Hayward , OKC, 34, 41, 19, 22, 26.2, 10.5, 3.9, 8.6, 45.5, 0.7, 1.9, 39.0, 1.9, 2.5, 75.7, 0.9, 3.1, 4.0, 3.6, 1.5, 0.8, 0.3, 1.5, 22.4, 0.0, 0.0, -3.4
168, Simone Fontecchio , DET, 28, 66, 29, 37, 24.9, 10.5, 3.8, 8.3, 46.0, 2.0, 5.1, 40.1, 0.8, 1.0, 81.8, 1.0, 2.8, 3.7, 1.5, 1.0, 0.7, 0.3, 1.7, 19.3, 0.0, 0.0, -0.4
169, Caleb Martin , MIA, 28, 54, 30, 24, 27.3, 10.3, 3.9, 8.8, 44.0, 1.3, 3.6, 36.8, 1.3, 1.6, 78.2, 1.2, 3.4, 4.6, 2.0, 1.2, 0.8, 0.4, 2.1, 21.2, 2.0, 0.0, 0.4
170, Kevin Huerter , SAC, 25, 64, 37, 27, 24.4, 10.2, 3.9, 8.8, 44.3, 1.9, 5.3, 36.1, 0.6, 0.7, 76.6, 0.6, 2.9, 3.5, 2.6, 0.8, 0.7, 0.4, 2.1, 20.7, 2.0, 0.0, 1.2
171, Lonnie Walker IV , BKN, 25, 50, 20, 30, 17.5, 10.2, 3.7, 8.6, 43.6, 1.9, 4.8, 40.3, 0.8, 1.1, 77.4, 0.2, 1.9, 2.1, 1.3, 0.9, 0.6, 0.3, 1.3, 16.4, 0.0, 0.0, 1.1
172, Onyeka Okongwu , ATL, 23, 55, 23, 32, 25.5, 10.2, 4.1, 6.6, 61.1, 0.4, 1.3, 33.3, 1.7, 2.1, 79.3, 2.6, 4.2, 6.8, 1.3, 0.8, 0.5, 1.1, 2.9, 24.3, 8.0, 0.0, -0.6
173, Jalen Smith , IND, 24, 51, 29, 22, 17.6, 10.2, 3.9, 6.5, 60.7, 1.1, 2.5, 44.1, 1.2, 1.8, 67.8, 1.7, 3.8, 5.5, 1.1, 0.7, 0.2, 0.6, 2.1, 20.2, 4.0, 0.0, -0.5
174, Obi Toppin , IND, 26, 72, 40, 32, 21.5, 10.1, 4.0, 7.0, 56.4, 1.2, 3.1, 39.6, 0.9, 1.3, 75.6, 1.0, 2.9, 3.9, 1.5, 0.8, 0.5, 0.5, 1.8, 19.2, 1.0, 0.0, 1.3
175, Vince Williams Jr. , MEM, 23, 52, 18, 34, 27.6, 10.0, 3.3, 7.3, 44.6, 1.5, 4.0, 37.8, 2.0, 2.5, 80.0, 1.1, 4.4, 5.6, 3.4, 1.8, 0.9, 0.7, 2.6, 24.7, 3.0, 0.0, -1.8
176, Patrick Williams , CHI, 22, 43, 19, 24, 27.3, 10.0, 3.7, 8.3, 44.3, 1.4, 3.4, 39.9, 1.2, 1.5, 78.8, 1.1, 2.8, 3.9, 1.5, 1.3, 0.9, 0.8, 2.0, 20.7, 0.0, 0.0, -0.3
177, Reggie Jackson , DEN, 33, 71, 50, 21, 21.8, 10.0, 4.0, 9.0, 44.2, 1.2, 3.3, 35.2, 0.9, 1.1, 77.5, 0.3, 1.5, 1.9, 3.7, 1.3, 0.5, 0.1, 1.7, 18.5, 1.0, 0.0, 1.0
178, Kentavious Caldwell-Pope , DEN, 31, 65, 47, 18, 31.8, 10.0, 3.5, 7.7, 45.0, 1.6, 3.9, 39.6, 1.5, 1.6, 92.3, 0.4, 2.0, 2.4, 2.4, 1.0, 1.4, 0.6, 1.9, 21.1, 0.0, 0.0, 7.1
179, Alex Caruso , CHI, 30, 62, 30, 32, 28.0, 10.0, 3.5, 7.6, 46.4, 1.8, 4.6, 39.2, 1.1, 1.5, 75.6, 0.9, 2.9, 3.7, 3.1, 1.4, 1.6, 1.0, 2.6, 25.7, 1.0, 0.0, 0.2
180, Tre Jones , SAS, 24, 66, 14, 52, 26.9, 9.9, 3.8, 7.5, 51.5, 0.8, 2.3, 33.8, 1.4, 1.6, 87.9, 0.7, 2.7, 3.4, 6.1, 1.4, 1.0, 0.1, 1.2, 25.1, 3.0, 0.0, -0.8
181, Josh Richardson , MIA, 30, 43, 24, 19, 25.6, 9.9, 3.6, 8.1, 44.4, 1.5, 4.4, 34.7, 1.2, 1.3, 94.4, 0.4, 2.4, 2.8, 2.4, 0.8, 0.6, 0.3, 1.8, 18.7, 0.0, 0.0, -2.5
182, Tari Eason , HOU, 22, 22, 12, 10, 21.8, 9.8, 4.0, 8.6, 46.6, 0.8, 2.3, 36.0, 1.0, 1.5, 63.6, 2.1, 4.9, 7.0, 1.2, 0.9, 1.4, 0.9, 2.3, 25.9, 3.0, 0.0, 4.0
183, Nick Richards , CHA, 26, 60, 12, 48, 26.7, 9.8, 3.9, 5.7, 68.4, 0.0, 0.0, 0.0, 2.0, 2.8, 72.9, 2.7, 5.7, 8.4, 0.8, 1.1, 0.4, 1.2, 2.7, 24.6, 18.0, 0.0, -6.7
184, Talen Horton-Tucker , UTA, 23, 45, 12, 33, 19.5, 9.7, 3.4, 8.8, 39.1, 1.1, 3.4, 32.7, 1.7, 2.1, 80.2, 0.4, 2.0, 2.4, 3.6, 1.3, 0.9, 0.4, 1.8, 20.5, 1.0, 0.0, -1.8
185, Grant Williams , CHA, 25, 66, 31, 35, 27.4, 9.6, 3.3, 7.6, 43.6, 1.6, 4.5, 36.5, 1.3, 1.7, 77.0, 1.1, 2.9, 4.0, 1.9, 1.4, 0.6, 0.5, 2.9, 19.1, 2.0, 0.0, -2.7
186, Isaac Okoro , CLE, 23, 62, 37, 25, 27.6, 9.5, 3.5, 7.1, 48.9, 1.2, 3.2, 38.8, 1.3, 1.9, 68.3, 1.0, 2.1, 3.0, 2.0, 0.8, 0.9, 0.5, 2.1, 19.5, 0.0, 0.0, 0.6
187, T.J. McConnell , IND, 32, 61, 33, 28, 17.9, 9.5, 4.3, 7.8, 54.8, 0.2, 0.5, 36.4, 0.7, 0.9, 77.2, 0.5, 2.2, 2.7, 5.4, 1.6, 1.1, 0.1, 1.0, 22.8, 3.0, 0.0, 0.8
188, Chris Paul , GSW, 38, 46, 23, 23, 26.5, 9.4, 3.6, 8.0, 44.3, 1.4, 3.7, 38.5, 0.9, 1.0, 83.3, 0.4, 3.6, 4.0, 7.0, 1.1, 1.2, 0.1, 1.9, 27.2, 5.0, 0.0, 1.2
189, Brandin Podziemski , GSW, 21, 62, 31, 31, 26.9, 9.4, 3.7, 8.2, 44.7, 1.3, 3.3, 37.9, 0.8, 1.2, 62.7, 1.6, 4.1, 5.7, 3.8, 1.3, 0.9, 0.2, 1.7, 23.9, 7.0, 0.0, 3.6
190, Duop Reath , POR, 27, 57, 15, 42, 17.9, 9.3, 3.5, 7.2, 47.9, 1.4, 3.6, 38.3, 1.0, 1.4, 72.8, 1.4, 2.2, 3.6, 1.0, 0.9, 0.5, 0.6, 2.5, 17.5, 1.0, 0.0, -2.3
191, Georges Niang , CLE, 30, 71, 43, 28, 22.5, 9.3, 3.4, 7.7, 44.4, 1.8, 4.8, 37.0, 0.7, 0.8, 85.7, 0.3, 3.3, 3.6, 1.2, 0.9, 0.3, 0.2, 2.3, 16.1, 0.0, 0.0, 0.3
