IND, VS_PLAYER, TEAM, GP, W, L, MIN, OPP_FGM, OPP_FGA, OPP_FG%, OPP_3PM, OPP_3PA, OPP_3P%, OPP_FTM, OPP_FTA, OPP_FT%, OPP_OREB, OPP_DREB, OPP_REB, OPP_AST, OPP_TOV, OPP_STL, OPP_BLK, OPP_BLKA, OPP_PF, OPP_PFD, OPP_PTS, plus_minus
99, Drew Eubanks, PHX, 58, 31, 27, 48.1, 40.7, 89.8, 45.3, 14.2, 38.2, 37.0, 17.5, 22.7, 77.0, 12.8, 30.8, 43.7, 25.1, 13.3, 8.1, 4.7, 6.8, 21.1, 18.1, 113.0, 5.8
99, Aaron Gordon, DEN, 58, 39, 19, 48.6, 42.1, 88.5, 47.6, 11.0, 31.3, 35.1, 15.3, 19.6, 77.7, 10.1, 31.4, 41.5, 26.8, 13.1, 7.2, 4.2, 5.0, 18.6, 16.2, 110.5, -8.6
99, James Harden, LAC, 58, 38, 20, 49.2, 42.3, 90.4, 46.7, 13.2, 36.1, 36.5, 16.2, 20.6, 78.8, 11.1, 30.7, 41.8, 27.3, 13.2, 7.0, 3.9, 5.2, 20.0, 18.4, 113.9, -7.7
99, Tobias Harris, PHI, 58, 35, 23, 48.2, 41.2, 87.8, 46.9, 11.6, 33.0, 35.0, 18.8, 23.3, 80.9, 10.7, 33.4, 44.1, 26.0, 13.7, 5.8, 6.5, 6.4, 18.7, 19.9, 112.8, -5.4
99, Isaiah Hartenstein, NYK, 58, 35, 23, 48.5, 40.9, 87.9, 46.5, 12.8, 34.7, 36.9, 16.2, 20.8, 78.1, 9.9, 30.2, 40.1, 26.3, 13.1, 6.7, 5.3, 4.6, 19.6, 18.6, 110.8, -7.7
99, Jrue Holiday, BOS, 58, 45, 13, 48.4, 42.0, 93.3, 45.0, 13.8, 38.4, 36.0, 13.4, 17.5, 76.6, 11.3, 32.8, 44.1, 25.3, 11.6, 6.4, 3.5, 6.4, 17.7, 16.3, 111.3, -9.1
99, Brandon Ingram, NOP, 58, 35, 23, 48.5, 41.2, 87.7, 46.9, 13.5, 38.6, 34.9, 16.7, 21.5, 77.5, 9.5, 31.5, 41.0, 27.4, 13.4, 6.8, 5.1, 4.9, 18.2, 19.2, 112.4, -4.8
99, Jaime Jaquez Jr., MIA, 58, 34, 24, 48.8, 41.3, 88.7, 46.6, 13.6, 38.2, 35.5, 16.0, 21.0, 76.3, 9.6, 33.4, 43.0, 27.1, 13.4, 7.0, 5.1, 3.6, 20.1, 18.7, 112.3, -0.7
99, Jalen Suggs, ORL, 58, 33, 25, 47.9, 40.8, 84.1, 48.6, 12.0, 31.4, 38.0, 18.6, 23.8, 78.0, 8.1, 31.7, 39.8, 25.0, 15.1, 8.9, 4.6, 5.0, 21.0, 20.4, 112.2, 0.4
99, Devin Vassell, SAS, 58, 13, 45, 46.6, 43.8, 90.0, 48.7, 11.6, 32.4, 35.8, 15.7, 19.9, 79.0, 11.0, 33.6, 44.6, 27.1, 12.8, 8.6, 4.5, 6.3, 17.0, 16.4, 115.0, 6.2
99, Russell Westbrook, LAC, 58, 38, 20, 47.0, 41.7, 88.3, 47.2, 12.5, 35.4, 35.4, 18.4, 23.8, 77.4, 10.5, 31.5, 42.0, 26.1, 13.2, 7.1, 5.1, 4.8, 19.6, 20.8, 114.3, -2.3
99, Jalen Williams, OKC, 58, 40, 18, 46.8, 39.9, 88.1, 45.3, 13.0, 36.1, 36.0, 17.5, 22.3, 78.7, 12.3, 32.0, 44.4, 26.5, 15.2, 6.4, 5.3, 6.9, 18.0, 18.7, 110.4, -7.9
114, Kevin Durant, PHX, 57, 32, 25, 47.5, 42.8, 91.1, 47.0, 12.8, 35.5, 36.2, 15.1, 19.9, 75.8, 11.0, 29.5, 40.5, 26.3, 12.4, 8.4, 4.7, 5.6, 20.4, 17.4, 113.5, -4.9
114, Keyonte George, UTA, 57, 24, 33, 47.2, 44.3, 90.1, 49.1, 13.8, 35.3, 39.1, 15.0, 19.7, 76.2, 10.4, 31.1, 41.5, 29.5, 11.6, 8.8, 6.1, 6.2, 20.1, 17.2, 117.3, 6.3
114, Paul George, LAC, 57, 38, 19, 48.9, 41.3, 89.0, 46.4, 12.8, 35.5, 36.1, 16.3, 20.6, 79.2, 10.6, 30.9, 41.5, 26.7, 14.1, 7.1, 4.4, 5.2, 20.4, 18.5, 111.7, -10.0
114, Jaren Jackson Jr., MEM, 57, 19, 38, 48.1, 41.4, 87.1, 47.5, 13.9, 35.4, 39.2, 16.6, 20.9, 79.6, 10.0, 36.2, 46.1, 26.2, 15.3, 7.5, 6.8, 6.5, 19.9, 19.4, 113.2, 6.4
114, LeBron James, LAL, 57, 31, 26, 47.2, 43.3, 91.6, 47.3, 13.7, 37.0, 37.1, 13.3, 16.7, 79.7, 11.1, 31.8, 42.9, 27.6, 13.0, 8.1, 4.5, 5.7, 19.6, 14.7, 113.7, -2.7
114, Kawhi Leonard, LAC, 57, 38, 19, 48.8, 40.8, 89.3, 45.7, 12.4, 35.2, 35.2, 16.7, 21.2, 78.5, 11.2, 31.0, 42.2, 26.1, 14.0, 7.2, 4.3, 5.2, 19.0, 17.9, 110.6, -8.4
114, Terance Mann, LAC, 57, 38, 19, 49.1, 43.2, 90.6, 47.7, 13.2, 36.0, 36.8, 15.7, 20.0, 78.6, 10.9, 29.6, 40.5, 27.6, 12.0, 6.9, 3.8, 4.5, 17.9, 18.0, 115.3, -2.5
114, Brandon Miller, CHA, 57, 14, 43, 48.6, 44.0, 88.8, 49.6, 12.6, 34.9, 36.2, 17.7, 21.8, 80.9, 10.5, 35.1, 45.6, 28.1, 13.5, 6.9, 5.0, 4.7, 17.6, 19.0, 118.3, 9.4
114, Fred VanVleet, HOU, 57, 28, 29, 48.2, 39.7, 87.1, 45.6, 11.8, 34.8, 34.1, 18.9, 25.1, 75.1, 10.5, 34.3, 44.8, 23.7, 13.6, 6.9, 5.5, 4.6, 19.9, 20.7, 110.2, -3.1
114, Franz Wagner, ORL, 57, 34, 23, 48.6, 39.9, 85.1, 46.9, 12.1, 33.3, 36.4, 16.6, 21.7, 76.6, 8.8, 31.3, 40.1, 23.6, 15.5, 7.9, 5.4, 5.2, 22.2, 20.3, 108.6, -3.3
114, Jabari Walker, POR, 57, 16, 41, 48.7, 42.8, 85.8, 50.0, 11.3, 32.9, 34.4, 20.1, 25.8, 78.2, 10.7, 31.6, 42.3, 26.6, 14.3, 8.4, 6.5, 4.8, 18.3, 21.5, 117.2, 8.4
125, Clint Capela, ATL, 56, 26, 30, 46.9, 44.1, 89.7, 49.2, 13.3, 34.0, 39.0, 16.1, 20.4, 79.2, 11.1, 32.5, 43.6, 27.3, 13.0, 7.9, 6.1, 4.7, 18.0, 17.4, 117.5, 2.6
125, Julian Champagnie, SAS, 56, 11, 45, 46.4, 44.5, 88.3, 50.4, 12.6, 31.9, 39.5, 14.5, 18.5, 78.4, 9.6, 33.0, 42.6, 28.3, 13.7, 8.7, 4.6, 7.4, 17.5, 15.5, 116.1, 5.5
125, Luka Doncic, DAL, 56, 33, 23, 47.3, 43.4, 89.7, 48.3, 13.5, 36.0, 37.5, 16.3, 21.0, 77.9, 11.1, 33.3, 44.4, 27.9, 13.5, 7.1, 3.5, 5.0, 20.8, 17.9, 116.6, -3.3
125, Kris Dunn, UTA, 56, 25, 31, 46.5, 42.8, 88.7, 48.3, 14.1, 36.1, 39.0, 17.7, 22.2, 79.7, 10.2, 29.4, 39.6, 29.4, 12.7, 7.9, 5.9, 4.8, 16.6, 19.7, 117.5, -2.0
125, Dorian Finney-Smith, BKN, 56, 23, 33, 48.8, 41.6, 89.3, 46.6, 12.8, 34.5, 37.0, 17.1, 20.8, 82.3, 10.1, 35.6, 45.7, 24.7, 12.8, 6.3, 4.4, 5.2, 17.9, 18.1, 113.1, 0.8
125, Jaden Hardy, DAL, 56, 31, 25, 46.3, 41.7, 85.3, 48.8, 12.5, 33.1, 37.7, 18.1, 23.6, 76.6, 11.0, 34.0, 45.0, 25.3, 14.9, 7.6, 4.0, 4.1, 20.0, 19.1, 113.9, 4.7
125, Aaron Nesmith, IND, 56, 31, 25, 46.9, 43.4, 87.7, 49.4, 11.3, 30.2, 37.4, 19.5, 24.7, 78.9, 10.9, 30.9, 41.8, 24.0, 13.7, 6.5, 5.9, 5.8, 18.3, 21.1, 117.5, -2.3
125, Victor Wembanyama, SAS, 56, 13, 43, 46.1, 42.8, 88.7, 48.2, 12.6, 34.0, 37.1, 14.0, 17.9, 78.1, 10.1, 32.6, 42.7, 27.5, 13.4, 9.1, 4.1, 7.8, 18.6, 15.0, 112.1, 4.4
133, Dillon Brooks, HOU, 55, 25, 30, 48.2, 41.1, 89.0, 46.3, 12.9, 36.0, 35.8, 18.2, 24.4, 74.5, 10.9, 34.1, 45.0, 25.0, 13.4, 7.4, 6.1, 4.1, 18.9, 20.8, 113.4, 1.6
133, Alex Caruso, CHI, 55, 27, 28, 48.4, 39.7, 86.8, 45.8, 14.3, 40.1, 35.8, 15.6, 19.8, 78.6, 10.0, 33.7, 43.7, 26.8, 15.6, 7.4, 4.9, 5.4, 19.4, 17.8, 109.4, -0.9
133, Nic Claxton, BKN, 55, 21, 34, 48.6, 42.2, 89.5, 47.1, 13.7, 34.3, 40.0, 17.0, 20.9, 81.0, 10.4, 36.5, 47.0, 25.6, 13.1, 6.7, 4.5, 5.9, 17.9, 18.6, 115.0, 6.9
133, De'Aaron Fox, SAC, 55, 32, 23, 46.7, 41.9, 85.4, 49.1, 13.5, 33.0, 40.9, 17.7, 21.7, 81.4, 8.7, 32.6, 41.3, 27.3, 13.6, 7.1, 4.8, 3.9, 18.8, 19.0, 115.0, -2.7
133, Jordan Hawkins, NOP, 55, 33, 22, 47.4, 41.6, 88.2, 47.1, 13.6, 38.3, 35.4, 16.7, 21.4, 77.8, 11.5, 33.5, 45.0, 27.4, 13.2, 6.3, 5.6, 4.1, 18.6, 18.7, 113.4, -0.1
133, Jaxson Hayes, LAL, 55, 31, 24, 46.9, 43.2, 92.7, 46.7, 13.7, 39.2, 35.0, 14.0, 18.4, 76.2, 13.0, 31.5, 44.5, 27.0, 12.5, 7.6, 4.6, 4.0, 17.7, 17.1, 114.2, 4.7
133, Tyrese Maxey, PHI, 55, 35, 20, 48.2, 41.7, 87.5, 47.6, 11.5, 32.3, 35.8, 19.1, 24.1, 79.0, 11.2, 32.7, 43.9, 26.3, 13.6, 5.7, 6.0, 6.1, 18.6, 20.7, 113.9, -5.6
133, Jaden McDaniels, MIN, 55, 36, 19, 49.3, 40.6, 89.2, 45.5, 11.9, 32.9, 36.0, 17.3, 22.0, 78.8, 10.7, 30.6, 41.3, 25.1, 13.7, 7.8, 5.1, 5.3, 20.3, 19.5, 110.4, -4.4
133, Isaac Okoro, CLE, 55, 35, 20, 48.9, 41.3, 89.8, 46.0, 11.9, 34.1, 35.0, 16.5, 21.3, 77.3, 10.0, 34.0, 43.9, 25.5, 13.7, 7.1, 5.2, 5.3, 19.3, 18.1, 110.9, -2.7
133, Brandin Podziemski, GSW, 55, 28, 27, 47.4, 40.5, 87.8, 46.1, 12.5, 35.9, 34.7, 18.0, 22.7, 79.5, 10.8, 30.1, 41.0, 25.2, 13.0, 7.1, 5.2, 4.3, 18.7, 18.8, 111.5, -6.9
143, Bam Adebayo, MIA, 54, 30, 24, 49.0, 40.9, 87.9, 46.5, 13.4, 37.7, 35.5, 15.2, 19.1, 79.3, 9.8, 34.9, 44.7, 26.3, 14.3, 6.3, 4.7, 3.7, 19.1, 17.5, 110.3, 0.2
143, T.J. McConnell, IND, 54, 29, 25, 46.2, 42.4, 84.1, 50.4, 10.2, 28.5, 35.8, 20.2, 26.2, 77.2, 9.9, 29.7, 39.5, 24.3, 14.8, 6.3, 5.6, 5.3, 18.6, 22.3, 115.2, -0.9
143, Josh Okogie, PHX, 54, 33, 21, 47.8, 40.8, 87.6, 46.6, 12.4, 35.0, 35.5, 18.0, 22.5, 79.8, 11.2, 28.8, 39.9, 25.8, 14.9, 8.9, 5.5, 5.8, 22.8, 18.6, 112.0, -1.2
143, Nick Richards, CHA, 54, 11, 43, 49.0, 45.1, 90.1, 50.1, 13.6, 35.7, 38.0, 15.3, 19.6, 78.2, 11.0, 34.2, 45.3, 30.3, 13.7, 7.7, 5.5, 4.9, 17.6, 18.6, 119.1, 13.3
143, Marcus Sasser, DET, 54, 8, 46, 46.7, 41.8, 84.2, 49.7, 11.6, 30.0, 38.7, 23.0, 28.8, 79.7, 10.2, 32.9, 43.1, 24.6, 13.3, 8.2, 5.8, 4.6, 19.2, 21.5, 118.2, 7.1
143, Jae'Sean Tate, HOU, 54, 23, 31, 47.6, 38.1, 84.2, 45.3, 11.2, 34.3, 32.6, 19.7, 26.3, 74.8, 9.4, 34.0, 43.4, 22.3, 15.3, 7.8, 5.6, 4.2, 19.8, 21.5, 107.1, -3.6
143, Dean Wade, CLE, 54, 36, 18, 48.2, 39.1, 87.8, 44.5, 10.3, 31.9, 32.2, 15.7, 20.2, 78.0, 8.9, 32.7, 41.6, 23.6, 14.1, 7.5, 5.2, 5.2, 19.7, 16.9, 104.2, -7.7
143, Andrew Wiggins, GSW, 54, 26, 28, 47.4, 42.8, 90.5, 47.3, 13.7, 37.0, 37.0, 19.2, 23.7, 81.1, 11.7, 31.6, 43.3, 26.4, 12.2, 8.3, 4.4, 4.0, 18.6, 20.3, 118.6, 3.3
151, Santi Aldama, MEM, 53, 20, 33, 49.0, 41.5, 88.7, 46.9, 13.8, 35.6, 38.7, 16.8, 21.4, 78.8, 11.2, 36.1, 47.3, 26.9, 14.1, 7.5, 6.3, 6.7, 19.0, 18.9, 113.7, 8.1
151, Miles Bridges, CHA, 53, 13, 40, 48.4, 44.1, 88.6, 49.8, 13.8, 36.0, 38.2, 16.8, 20.7, 81.3, 10.1, 35.9, 46.0, 28.9, 13.4, 7.0, 5.3, 4.4, 16.7, 17.7, 118.8, 11.4
151, Jordan Clarkson, UTA, 53, 22, 31, 47.4, 44.0, 88.7, 49.6, 14.1, 34.9, 40.5, 17.2, 22.3, 76.9, 10.1, 30.7, 40.8, 28.9, 11.9, 8.4, 6.2, 5.5, 20.2, 18.7, 119.3, 4.7
151, Cade Cunningham, DET, 53, 6, 47, 47.6, 42.7, 87.3, 48.9, 11.8, 31.3, 37.8, 21.7, 25.9, 83.6, 9.3, 31.1, 40.5, 26.1, 11.7, 9.0, 6.4, 4.8, 17.6, 22.3, 118.9, 8.5
151, Eric Gordon, PHX, 53, 31, 22, 47.8, 42.1, 91.3, 46.1, 13.0, 35.6, 36.4, 17.0, 21.9, 77.8, 11.9, 29.3, 41.2, 25.9, 12.6, 8.0, 4.4, 6.4, 21.0, 18.5, 114.1, -2.2
151, Jerami Grant, POR, 53, 17, 36, 48.8, 43.7, 88.0, 49.7, 11.2, 32.3, 34.7, 18.6, 23.8, 78.1, 10.8, 34.1, 44.8, 28.4, 14.2, 8.5, 6.1, 4.7, 18.5, 20.4, 117.2, 9.2
151, Al Horford, BOS, 53, 41, 12, 48.3, 41.2, 91.2, 45.1, 12.7, 37.2, 34.0, 13.4, 17.3, 77.0, 9.7, 32.5, 42.2, 23.9, 11.3, 6.5, 3.4, 6.7, 17.4, 16.3, 108.3, -10.9
151, Davion Mitchell, SAC, 53, 31, 22, 47.1, 41.3, 84.7, 48.7, 12.4, 31.8, 39.0, 19.4, 24.2, 80.2, 8.2, 32.6, 40.8, 27.5, 11.9, 7.2, 2.9, 3.5, 16.7, 20.4, 114.3, 8.1
151, Onyeka Okongwu, ATL, 53, 23, 30, 46.5, 43.8, 87.0, 50.4, 13.8, 35.9, 38.3, 16.9, 22.2, 76.1, 10.1, 32.2, 42.3, 27.8, 14.0, 7.4, 5.3, 4.0, 20.6, 18.4, 118.4, -0.1
151, Zion Williamson, NOP, 53, 32, 21, 47.0, 40.2, 86.8, 46.2, 13.4, 38.6, 34.7, 17.7, 22.4, 79.0, 10.2, 31.5, 41.7, 27.0, 13.5, 6.6, 5.5, 5.3, 18.1, 18.5, 111.4, -3.2
161, Goga Bitadze, ORL, 52, 27, 25, 49.3, 40.3, 86.5, 46.6, 11.6, 31.4, 37.0, 17.4, 23.0, 75.7, 9.9, 32.1, 42.0, 23.6, 14.3, 8.1, 5.1, 6.9, 21.7, 21.2, 109.7, -3.8
161, Max Christie, LAL, 52, 28, 24, 46.0, 41.3, 90.4, 45.7, 13.7, 36.6, 37.6, 14.6, 18.2, 80.3, 10.3, 32.1, 42.4, 26.9, 12.1, 7.9, 4.5, 5.5, 18.8, 15.9, 111.0, 1.7
161, Zach Collins, SAS, 52, 11, 41, 46.9, 44.3, 89.8, 49.3, 12.9, 33.7, 38.4, 17.5, 22.9, 76.3, 9.9, 34.3, 44.1, 27.4, 11.4, 8.8, 4.3, 4.4, 16.4, 18.9, 119.0, 12.6
161, Dyson Daniels, NOP, 52, 30, 22, 48.1, 40.8, 87.8, 46.5, 14.1, 39.8, 35.6, 16.6, 20.9, 79.4, 10.6, 31.4, 42.0, 25.9, 15.3, 6.5, 4.4, 4.6, 19.2, 19.0, 112.4, -3.9
161, Rui Hachimura, LAL, 52, 29, 23, 46.8, 43.3, 91.2, 47.5, 13.3, 36.6, 36.4, 12.6, 15.6, 81.2, 10.7, 32.1, 42.9, 27.1, 13.1, 7.0, 5.0, 5.1, 18.5, 14.1, 112.6, -2.9
161, Tyrese Haliburton, IND, 52, 29, 23, 46.1, 44.1, 88.9, 49.6, 9.8, 27.8, 35.2, 19.4, 24.5, 78.9, 10.8, 32.3, 43.2, 23.6, 12.4, 6.4, 5.2, 6.2, 17.8, 20.3, 117.3, -5.0
161, Buddy Hield, IND, 52, 29, 23, 45.9, 43.6, 86.1, 50.7, 10.4, 27.4, 38.1, 20.7, 25.9, 80.1, 10.8, 30.3, 41.1, 23.8, 13.4, 7.1, 5.0, 5.9, 17.2, 20.9, 118.4, -3.1
161, Walker Kessler, UTA, 52, 25, 27, 47.4, 43.1, 91.7, 47.0, 14.8, 37.4, 39.5, 13.6, 18.6, 72.7, 11.9, 30.1, 42.1, 28.7, 12.1, 8.9, 6.0, 7.4, 19.4, 16.7, 114.5, 2.3
161, Caris LeVert, CLE, 52, 32, 20, 47.8, 40.0, 87.0, 45.9, 12.2, 33.3, 36.7, 18.9, 23.8, 79.6, 10.0, 32.6, 42.6, 24.7, 13.5, 7.5, 4.8, 5.3, 19.3, 19.2, 111.0, -3.7
161, Naji Marshall, NOP, 52, 34, 18, 47.4, 39.2, 86.9, 45.1, 13.4, 39.0, 34.3, 17.0, 22.0, 77.4, 10.8, 30.9, 41.7, 26.4, 14.9, 6.7, 5.8, 4.3, 19.2, 18.7, 108.7, -8.4
161, Dwight Powell, DAL, 52, 30, 22, 46.9, 40.9, 85.5, 47.8, 12.7, 34.0, 37.3, 20.1, 25.8, 77.9, 11.4, 32.4, 43.8, 26.2, 14.7, 7.4, 3.8, 2.8, 22.5, 19.6, 114.6, -3.3
161, Vince Williams Jr., MEM, 52, 18, 34, 48.5, 41.2, 86.8, 47.5, 12.4, 34.0, 36.5, 16.6, 21.5, 77.5, 10.9, 34.5, 45.4, 26.0, 15.6, 8.2, 5.7, 6.8, 20.7, 19.1, 111.5, 3.1
161, Jaylin Williams, OKC, 52, 37, 15, 47.5, 37.5, 83.5, 44.9, 12.9, 34.9, 36.9, 18.2, 23.7, 76.8, 10.7, 32.6, 43.3, 26.2, 16.7, 7.0, 5.1, 4.8, 18.9, 19.2, 106.0, -10.0
161, Kenrich Williams, OKC, 52, 38, 14, 47.6, 39.5, 86.7, 45.6, 12.6, 34.9, 36.2, 16.9, 21.7, 78.1, 10.9, 30.6, 41.5, 26.8, 16.5, 6.7, 5.3, 6.7, 19.0, 19.5, 108.6, -8.7
175, Ochai Agbaji, UTA, 51, 25, 26, 47.4, 43.2, 91.5, 47.2, 13.9, 36.7, 37.8, 16.2, 21.3, 76.1, 11.9, 30.6, 42.6, 28.1, 11.5, 9.2, 6.1, 6.8, 19.4, 19.1, 116.5, 5.7
175, Amir Coffey, LAC, 51, 36, 15, 47.0, 43.4, 88.9, 48.7, 13.0, 34.5, 37.7, 17.1, 22.0, 77.9, 10.9, 30.6, 41.5, 27.3, 12.1, 7.6, 5.2, 5.3, 18.1, 18.9, 116.9, 1.2
175, Josh Green, DAL, 51, 29, 22, 47.5, 44.0, 88.9, 49.6, 13.9, 35.3, 39.4, 18.3, 24.0, 76.5, 11.0, 32.7, 43.6, 28.4, 13.3, 7.4, 4.1, 4.1, 20.5, 19.7, 120.3, 2.3
175, Joe Ingles, ORL, 51, 32, 19, 47.8, 40.1, 82.9, 48.4, 11.3, 32.2, 35.1, 18.7, 24.1, 77.8, 9.4, 28.8, 38.2, 23.5, 15.2, 8.2, 4.2, 5.0, 21.8, 21.5, 110.3, -4.8
175, Lauri Markkanen, UTA, 51, 22, 29, 46.8, 43.4, 88.7, 48.9, 14.1, 35.4, 39.9, 16.4, 20.8, 78.8, 9.8, 29.4, 39.2, 29.0, 12.1, 8.2, 6.7, 5.1, 19.4, 18.0, 117.3, -1.5
175, Miles McBride, NYK, 51, 30, 21, 50.1, 41.1, 88.3, 46.6, 12.8, 36.6, 35.1, 14.8, 19.6, 75.7, 10.9, 34.4, 45.2, 26.4, 13.8, 7.3, 6.1, 4.4, 17.0, 17.4, 109.9, 5.2
175, Andrew Nembhard, IND, 51, 30, 21, 47.2, 42.8, 87.5, 48.9, 11.0, 29.0, 38.0, 18.4, 23.4, 78.6, 11.1, 32.6, 43.7, 23.7, 14.6, 6.9, 5.5, 5.8, 17.3, 20.1, 115.0, -0.1
175, Kelly Oubre Jr., PHI, 51, 29, 22, 48.3, 41.9, 87.0, 48.1, 12.6, 34.6, 36.5, 20.5, 26.1, 78.5, 11.2, 34.5, 45.8, 26.8, 14.3, 5.7, 7.0, 5.6, 18.3, 22.1, 116.8, 2.2
175, Dennis Schroder, TOR, 51, 18, 33, 48.0, 42.8, 88.8, 48.2, 13.4, 35.1, 38.1, 16.8, 20.5, 82.2, 10.1, 33.1, 43.2, 27.5, 12.6, 6.5, 5.3, 4.5, 19.3, 18.5, 115.8, 0.9
175, Ziaire Williams, MEM, 51, 20, 31, 48.1, 41.8, 87.9, 47.5, 13.3, 34.9, 38.0, 17.1, 22.2, 77.2, 12.0, 36.0, 48.0, 26.2, 15.4, 8.1, 6.5, 5.8, 20.4, 18.6, 114.0, 11.5
175, Trae Young, ATL, 51, 22, 29, 45.8, 44.2, 88.0, 50.2, 13.1, 34.0, 38.5, 17.6, 22.2, 79.3, 10.7, 31.6, 42.3, 27.7, 13.6, 7.4, 5.1, 4.6, 20.5, 18.0, 119.0, 2.8
175, Ivica Zubac, LAC, 51, 32, 19, 49.2, 41.4, 90.5, 45.7, 13.4, 36.7, 36.5, 14.9, 18.5, 80.3, 10.6, 30.8, 41.4, 27.4, 13.1, 8.2, 4.0, 4.9, 19.0, 16.6, 111.0, -6.8
187, Devin Booker, PHX, 50, 31, 19, 47.7, 41.9, 90.8, 46.1, 13.4, 36.9, 36.3, 16.5, 21.4, 77.2, 11.3, 30.2, 41.5, 25.5, 11.7, 7.2, 4.0, 5.8, 21.0, 18.2, 113.6, -6.5
187, Chris Boucher, TOR, 50, 16, 34, 48.4, 41.6, 88.4, 47.1, 13.6, 36.7, 37.1, 17.2, 21.9, 78.7, 11.5, 31.4, 42.9, 27.3, 14.9, 6.3, 4.9, 4.8, 19.8, 19.4, 114.1, -1.9
187, Simone Fontecchio, UTA, 50, 25, 25, 46.7, 43.1, 88.7, 48.5, 13.3, 35.0, 38.1, 16.4, 21.0, 78.1, 9.9, 30.6, 40.6, 28.7, 12.5, 7.7, 6.7, 5.5, 19.7, 17.8, 115.8, -0.4
187, Trayce Jackson-Davis, GSW, 50, 27, 23, 47.1, 40.4, 87.4, 46.2, 12.5, 34.4, 36.4, 18.7, 24.5, 76.1, 10.8, 31.6, 42.3, 25.9, 12.5, 7.7, 4.8, 5.9, 17.4, 19.6, 111.9, -1.6
187, Bryce McGowens, CHA, 50, 9, 41, 48.2, 42.5, 87.1, 48.7, 13.6, 34.6, 39.2, 17.6, 21.7, 81.1, 10.8, 35.6, 46.4, 28.2, 14.1, 7.8, 4.8, 4.5, 18.5, 18.8, 116.1, 11.5
187, Kelly Olynyk, UTA, 50, 25, 25, 47.1, 42.1, 88.5, 47.6, 14.0, 36.8, 38.1, 18.2, 24.0, 75.9, 11.7, 28.6, 40.3, 27.1, 12.4, 9.0, 6.0, 5.6, 19.8, 20.2, 116.5, 2.7
187, Jakob Poeltl, TOR, 50, 21, 29, 47.7, 43.9, 90.4, 48.6, 14.4, 35.8, 40.2, 12.0, 15.6, 76.6, 9.7, 32.5, 42.1, 28.4, 13.5, 6.8, 5.4, 5.2, 18.0, 16.3, 114.2, 0.6
187, Cam Thomas, BKN, 50, 18, 32, 47.7, 42.0, 87.7, 48.0, 13.3, 34.0, 39.1, 18.2, 21.9, 83.0, 9.9, 34.7, 44.6, 26.3, 12.5, 6.4, 4.7, 5.1, 18.1, 19.2, 115.6, 3.9
187, Christian Wood, LAL, 50, 28, 22, 47.2, 40.1, 89.7, 44.8, 13.5, 37.5, 36.1, 16.0, 19.8, 80.4, 9.9, 30.7, 40.6, 25.1, 12.5, 8.5, 3.8, 5.9, 21.0, 16.8, 109.7, -0.2
196, Cameron Johnson, BKN, 49, 19, 30, 48.5, 42.1, 87.8, 48.0, 13.2, 32.5, 40.7, 16.2, 20.5, 79.3, 10.1, 35.6, 45.7, 26.1, 12.2, 6.4, 5.1, 5.3, 18.0, 18.1, 113.8, 1.4
196, John Konchar, MEM, 49, 16, 33, 48.5, 41.1, 85.7, 47.9, 13.4, 34.4, 39.0, 16.2, 21.1, 77.0, 9.1, 34.8, 43.9, 27.0, 15.6, 8.3, 6.7, 7.5, 17.9, 18.7, 111.8, 6.8
196, Moses Moody, GSW, 49, 26, 23, 47.1, 40.4, 87.7, 46.1, 12.9, 34.7, 37.3, 16.2, 21.0, 76.9, 10.3, 32.0, 42.4, 25.5, 13.0, 8.1, 5.7, 4.5, 18.9, 19.7, 110.0, -2.6
196, Zeke Nnaji, DEN, 49, 34, 15, 49.1, 41.0, 88.6, 46.3, 13.3, 32.0, 41.7, 21.8, 29.1, 74.8, 13.3, 34.2, 47.6, 23.9, 13.2, 7.2, 5.7, 9.1, 19.2, 23.4, 117.2, 15.2
196, Royce O'Neale, BKN, 49, 20, 29, 47.8, 40.0, 87.4, 45.8, 12.9, 36.0, 35.9, 20.2, 24.7, 81.8, 10.3, 33.5, 43.9, 24.5, 13.2, 6.8, 4.4, 5.3, 18.5, 20.6, 113.2, 0.9
196, Duop Reath, POR, 49, 14, 35, 49.0, 43.1, 85.7, 50.3, 11.2, 32.2, 34.8, 20.2, 25.2, 80.3, 10.5, 33.0, 43.5, 27.1, 15.0, 8.5, 6.0, 4.1, 18.2, 21.9, 117.7, 4.8
196, Dennis Smith Jr., BKN, 49, 19, 30, 49.0, 39.0, 85.3, 45.7, 12.9, 36.1, 35.7, 20.2, 24.9, 81.3, 9.4, 32.7, 42.2, 23.6, 14.8, 6.4, 5.7, 4.4, 17.5, 21.6, 111.1, 0.9
196, JT Thor, CHA, 49, 12, 37, 47.8, 39.7, 84.9, 46.7, 11.6, 32.9, 35.1, 20.5, 25.5, 80.6, 9.7, 34.6, 44.4, 24.9, 13.4, 6.9, 5.1, 4.5, 17.4, 19.9, 111.4, 4.6
204, Spencer Dinwiddie, BKN, 48, 19, 29, 48.4, 42.8, 91.0, 47.0, 13.0, 34.0, 38.3, 17.2, 21.1, 81.9, 10.6, 36.2, 46.8, 26.0, 11.1, 6.1, 4.3, 6.0, 18.6, 18.2, 115.8, 0.9
